PIN;cagsbcid_m;Name;Vorname;Straße;Hausnr;PLZ;Ort;Vertragsbeginn;Vertragsende;Vertragsstatus;Vertragsstatus Bez;Vertragsnummer;Vertragsgegenstand;Vertrag verlängern um;Vertrag Kündigungsfrist;VP eMail
1000000423;G;Rettig;Wilhelm;Am Johannistisch;6;52062;Aachen;02.02.2019 00:00;28.02.2019 00:00;99;Vertrag ist endabgerechnet;67692;abcErdgas Komfort (Grundvers.);1T;;Wilhelm.Rettig@test.de
1000000423;G;Rettig;Wilhelm;Am Johannistisch;6;52062;Aachen;02.02.2019 00:00;28.02.2019 00:00;99;Vertrag ist endabgerechnet;67692;abcErdgas Komfort (Grundvers.);1T;;Wilhelm.Rettig@test.de
1000000423;W;Rettig;Wilhelm;Am Johannistisch;6;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49080;abcWasser Ravensburg;K;;Wilhelm.Rettig@test.de
1000000423;W;Rettig;Wilhelm;Am Johannistisch;6;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49080;abcWasser Ravensburg;K;;Wilhelm.Rettig@test.de
1000000426;AW;Guth;Alfred;Am Kanal;19;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;36377;Abwasser Ravensburg;K;;Alfred.Guth@test.de
1000000426;AW;Guth;Alfred;Am Kanal;19;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;36377;Abwasser Ravensburg;K;;Alfred.Guth@test.de
1000000426;G;Guth;Alfred;Am Kanal;19;52062;Aachen;01.01.2008 00:00;30.06.2019 00:00;99;Vertrag ist endabgerechnet;2373;abcErdgas fix;12M;6W;Alfred.Guth@test.de
1000000426;G;Guth;Alfred;Am Kanal;19;52062;Aachen;01.01.2008 00:00;30.06.2019 00:00;99;Vertrag ist endabgerechnet;2373;abcErdgas fix;12M;6W;Alfred.Guth@test.de
1000000426;W;Guth;Alfred;Am Kanal;19;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;36376;abcWasser Ravensburg;K;;Alfred.Guth@test.de
1000000426;W;Guth;Alfred;Am Kanal;19;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;36376;abcWasser Ravensburg;K;;Alfred.Guth@test.de
1000000438;AW;Behrend;Elfriede;Schwarze-Pumpe-Weg;3;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;44184;Abwasser Ravensburg;K;;Elfriede.Behrend@test.de
1000000438;AW;Behrend;Elfriede;Schwarze-Pumpe-Weg;3;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;44184;Abwasser Ravensburg;K;;Elfriede.Behrend@test.de
1000000438;W;Behrend;Elfriede;Schwarze-Pumpe-Weg;3;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;44183;abcWasser Ravensburg;K;;Elfriede.Behrend@test.de
1000000438;W;Behrend;Elfriede;Schwarze-Pumpe-Weg;3;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;44183;abcWasser Ravensburg;K;;Elfriede.Behrend@test.de
1000000470;AW;Knappe;Ilse;Am Lehnshof;10;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;51180;Abwasser Ravensburg;K;;Ilse.Knappe@test.de
1000000470;AW;Knappe;Ilse;Am Lehnshof;10;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;51180;Abwasser Ravensburg;K;;Ilse.Knappe@test.de
1000000470;W;Knappe;Ilse;Am Lehnshof;10;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;51179;abcWasser Ravensburg;K;;Ilse.Knappe@test.de
1000000470;W;Knappe;Ilse;Am Lehnshof;10;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;51179;abcWasser Ravensburg;K;;Ilse.Knappe@test.de
1000000472;AW;Fischbach;Irmgard;Schwielowseestraße;2;52062;Aachen;01.01.2008 00:00;07.10.2019 00:00;99;Vertrag ist endabgerechnet;49453;Abwasser Ravensburg;K;;Irmgard.Fischbach@test.de
1000000472;AW;Fischbach;Irmgard;Schwielowseestraße;2;52062;Aachen;01.01.2008 00:00;07.10.2019 00:00;99;Vertrag ist endabgerechnet;49453;Abwasser Ravensburg;K;;Irmgard.Fischbach@test.de
1000000472;AW;Fischbach;Irmgard;Schwielowseestraße;2;52062;Aachen;01.01.2008 00:00;12.10.2018 00:00;99;Vertrag ist endabgerechnet;49454;Abwasser Ravensburg;K;;Irmgard.Fischbach@test.de
1000000472;AW;Fischbach;Irmgard;Schwielowseestraße;;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49456;Abwasser Ravensburg;K;;Irmgard.Fischbach@test.de
1000000472;AW;Fischbach;Irmgard;Schwielowseestraße;;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49456;Abwasser Ravensburg;K;;Irmgard.Fischbach@test.de
1000000472;AW;Fischbach;Irmgard;Schwielowseestraße;4;52062;Aachen;02.01.2008 00:00;;0;Vertrag ist aktiv;55834;Abwasser Ravensburg;K;;Irmgard.Fischbach@test.de
1000000472;AW;Fischbach;Irmgard;Schwielowseestraße;4;52062;Aachen;02.01.2008 00:00;;0;Vertrag ist aktiv;55834;Abwasser Ravensburg;K;;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;44;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;11350;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;44;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;11350;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;50;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;11363;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;50;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;11363;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;;52062;Aachen;01.01.2008 00:00;31.12.2020 00:00;99;Vertrag ist endabgerechnet;11395;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;W;Fischbach;Irmgard;Schwielowseestraße;2;52062;Aachen;01.01.2008 00:00;07.10.2019 00:00;99;Vertrag ist endabgerechnet;49452;abcWasser Stadt Ravensburg;K;;Irmgard.Fischbach@test.de
1000000472;W;Fischbach;Irmgard;Schwielowseestraße;;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49455;abcWasser Stadt Ravensburg;K;;Irmgard.Fischbach@test.de
1000000472;W;Fischbach;Irmgard;Schwielowseestraße;;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49455;abcWasser Stadt Ravensburg;K;;Irmgard.Fischbach@test.de
1000000472;W;Fischbach;Irmgard;Schwielowseestraße;4;52062;Aachen;02.01.2008 00:00;;0;Vertrag ist aktiv;55833;abcWasser Stadt Ravensburg;K;;Irmgard.Fischbach@test.de
1000000472;W;Fischbach;Irmgard;Schwielowseestraße;4;52062;Aachen;02.01.2008 00:00;;0;Vertrag ist aktiv;55833;abcWasser Stadt Ravensburg;K;;Irmgard.Fischbach@test.de
1000000472;W;Fischbach;Irmgard;Schwielowseestraße;2;52062;Aachen;01.01.2008 00:00;12.10.2018 00:00;99;Vertrag ist endabgerechnet;56388;abcWasser Stadt Ravensburg;K;;Irmgard.Fischbach@test.de
1000000472;W;Fischbach;Irmgard;Schwielowseestraße;2;52062;Aachen;01.01.2008 00:00;11.10.2018 00:00;99;Vertrag ist endabgerechnet;58656;abcWasser UZ Stadt Ravensburg;K;;Irmgard.Fischbach@test.de
1000000478;AW;Hänsel;Klaus ;Sderotplatz;5;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;34862;Abwasser Ravensburg;K;;Klaus .Hänsel@test.de
1000000478;AW;Hänsel;Klaus ;Sderotplatz;5;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;34862;Abwasser Ravensburg;K;;Klaus .Hänsel@test.de
1000000478;W;Hänsel;Klaus ;Sderotplatz;5;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;34861;abcWasser Ravensburg;K;;Klaus .Hänsel@test.de
1000000478;W;Hänsel;Klaus ;Sderotplatz;5;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;34861;abcWasser Ravensburg;K;;Klaus .Hänsel@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;26;52062;Aachen;01.01.2017 00:00;31.12.2017 00:00;99;Vertrag ist endabgerechnet;60885;15 % Rabatt auf Nettobetrag 16.925,76 ? für 2017;K;;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;24;52062;Aachen;01.01.2017 00:00;31.12.2017 00:00;99;Vertrag ist endabgerechnet;60886;15 % Rabatt auf Nettobetrag 3.125,33 ? für 2017;K;;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;35;52062;Aachen;01.01.2017 00:00;31.12.2017 00:00;99;Vertrag ist endabgerechnet;60887;15 % Rabatt auf Nettobetrag 8.840,84 ? für 2017;K;;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;52;52062;Aachen;01.01.2017 00:00;31.12.2017 00:00;99;Vertrag ist endabgerechnet;60896;15 % Rabatt auf Nettobetrag 11.400,73 ? für 2017;K;;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;7;52062;Aachen;01.01.2017 00:00;31.12.2017 00:00;99;Vertrag ist endabgerechnet;60897;15 % Rabatt auf Nettobetrag 5.033,21 ? für 2017;K;;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;34;52062;Aachen;01.01.2017 00:00;31.12.2017 00:00;99;Vertrag ist endabgerechnet;60898;15 % Rabatt auf Nettobetrag 3.880,32 ? für 2017;K;;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;50;52062;Aachen;01.01.2017 00:00;31.12.2017 00:00;99;Vertrag ist endabgerechnet;60904;15 % Rabatt auf Nettobetrag 2.615,24 ? für 2017;K;;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;37;52062;Aachen;01.01.2017 00:00;31.12.2017 00:00;99;Vertrag ist endabgerechnet;60906;15 % Rabatt auf Nettobetrag 1.802,32 ? für 2017;K;;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;;52062;Aachen;01.01.2017 00:00;31.12.2017 00:00;99;Vertrag ist endabgerechnet;60909;15 % Rabatt auf Nettobetrag 1.607,51 ? für 2017;K;;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;44;52062;Aachen;01.01.2017 00:00;31.12.2017 00:00;99;Vertrag ist endabgerechnet;60910;15 % Rabatt auf Nettobetrag 2.424,50 ? für 2017;K;;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;3;52062;Aachen;01.01.2017 00:00;31.12.2017 00:00;99;Vertrag ist endabgerechnet;60918;15 % Rabatt auf Nettobetrag 24.378,77 ?;K;;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;7;52062;Aachen;01.01.2017 00:00;31.12.2017 00:00;99;Vertrag ist endabgerechnet;60924;15 % Rabatt auf Nettobetrag 244,90 ? für 2017;K;;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;26;52062;Aachen;01.01.2008 00:00;10.01.2020 00:00;99;Vertrag ist endabgerechnet;8719;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;26;52062;Aachen;01.01.2008 00:00;10.01.2020 00:00;99;Vertrag ist endabgerechnet;8719;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;24;52062;Aachen;01.01.2008 00:00;10.01.2020 00:00;99;Vertrag ist endabgerechnet;8721;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;24;52062;Aachen;01.01.2008 00:00;10.01.2020 00:00;99;Vertrag ist endabgerechnet;8721;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;37;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8722;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;37;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8722;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;35;52062;Aachen;01.01.2008 00:00;10.01.2020 00:00;99;Vertrag ist endabgerechnet;8723;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;52;52062;Aachen;01.01.2008 00:00;10.01.2020 00:00;99;Vertrag ist endabgerechnet;8729;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;7;52062;Aachen;01.01.2008 00:00;10.01.2020 00:00;99;Vertrag ist endabgerechnet;8730;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;7;52062;Aachen;01.01.2008 00:00;10.01.2020 00:00;99;Vertrag ist endabgerechnet;8730;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;34;52062;Aachen;01.01.2008 00:00;10.01.2020 00:00;99;Vertrag ist endabgerechnet;8731;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;7;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8737;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;3;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8738;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;3;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8738;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;GW;Fischbach;Irmgard;Schwielowseestraße;4;52062;Aachen;02.01.2008 00:00;;0;Vertrag ist aktiv;55835;Abwasser RV genehmigte Unterzähler;K;;Irmgard.Fischbach@test.de
1000000472;GW;Fischbach;Irmgard;Schwielowseestraße;4;52062;Aachen;02.01.2008 00:00;;0;Vertrag ist aktiv;55835;Abwasser RV genehmigte Unterzähler;K;;Irmgard.Fischbach@test.de
1000000472;GW;Fischbach;Irmgard;Schwielowseestraße;4;52062;Aachen;01.10.2008 00:00;;0;Vertrag ist aktiv;56379;Abwasser RV genehmigte Unterzähler;K;;Irmgard.Fischbach@test.de
1000000472;GW;Fischbach;Irmgard;Schwielowseestraße;2;52062;Aachen;01.01.2008 00:00;11.10.2018 00:00;99;Vertrag ist endabgerechnet;56405;Abwasser Ravensburg Unterzähler;K;;Irmgard.Fischbach@test.de
1000000472;W;Fischbach;Irmgard;Schwielowseestraße;2;52062;Aachen;01.01.2008 00:00;07.10.2019 00:00;99;Vertrag ist endabgerechnet;49452;abcWasser Stadt Ravensburg;K;;Irmgard.Fischbach@test.de
1000000515;AW;Klein;Ella;Am Plumpengraben;11;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42864;Abwasser Ravensburg;K;;Ella.Klein@test.de
1000000515;AW;Klein;Ella;Am Plumpengraben;11;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42864;Abwasser Ravensburg;K;;Ella.Klein@test.de
1000000515;W;Klein;Ella;Am Plumpengraben;11;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42863;abcWasser Ravensburg;K;;Ella.Klein@test.de
1000000515;W;Klein;Ella;Am Plumpengraben;11;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42863;abcWasser Ravensburg;K;;Ella.Klein@test.de
1000000542;AW;Fuchs;Hildegard;Am Rudolfplatz;;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;51497;Abwasser Ravensburg;K;;Hildegard.Fuchs@test.de
1000000542;AW;Fuchs;Hildegard;Am Rudolfplatz;;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;51497;Abwasser Ravensburg;K;;Hildegard.Fuchs@test.de
1000000542;G;Fuchs;Hildegard;Am Rudolfplatz;12;52062;Aachen;02.06.2019 00:00;02.06.2019 00:00;99;Vertrag ist endabgerechnet;70967;abcErdgas Komfort (Grundvers.);1T;;Hildegard.Fuchs@test.de
1000000542;W;Fuchs;Hildegard;Am Rudolfplatz;;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;51496;abcWasser Ravensburg;K;;Hildegard.Fuchs@test.de
1000000542;W;Fuchs;Hildegard;Am Rudolfplatz;;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;51496;abcWasser Ravensburg;K;;Hildegard.Fuchs@test.de
1000000549;AW;Hahn;Johanna;Am Schäfersee;26;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;50586;Abwasser Ravensburg;K;;Johanna.Hahn@test.de
1000000549;AW;Hahn;Johanna;Am Schäfersee;26;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;50586;Abwasser Ravensburg;K;;Johanna.Hahn@test.de
1000000549;G;Hahn;Johanna;Am Schäfersee;26;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;9297;abcErdgas fix Vorteil Kombi;12M;6W;Johanna.Hahn@test.de
1000000549;G;Hahn;Johanna;Am Schäfersee;26;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;9297;abcErdgas fix Vorteil Kombi;12M;6W;Johanna.Hahn@test.de
1000000549;G;Hahn;Johanna;Am Schäfersee;26;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;9297;abcErdgas fix Vorteil Kombi;12M;6W;Johanna.Hahn@test.de
1000000549;W;Hahn;Johanna;Am Schäfersee;26;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;50585;abcWasser Ravensburg Kombi;K;;Johanna.Hahn@test.de
1000000549;W;Hahn;Johanna;Am Schäfersee;26;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;50585;abcWasser Ravensburg Kombi;K;;Johanna.Hahn@test.de
1000000555;AW;Winkler;Lieselotte;Am Schloßberg;48;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;37162;Abwasser Ravensburg;K;;Lieselotte.Winkler@test.de
1000000555;AW;Winkler;Lieselotte;Am Schloßberg;48;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;37162;Abwasser Ravensburg;K;;Lieselotte.Winkler@test.de
1000000555;G;Winkler;Lieselotte;Am Schloßberg;48;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;2725;abcErdgas fix Vorteil Kombi;12M;6W;Lieselotte.Winkler@test.de
1000000555;G;Winkler;Lieselotte;Am Schloßberg;48;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;2725;abcErdgas fix Vorteil Kombi;12M;6W;Lieselotte.Winkler@test.de
1000000555;W;Winkler;Lieselotte;Am Schloßberg;48;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;37161;abcWasser Ravensburg Kombi;K;;Lieselotte.Winkler@test.de
1000000555;W;Winkler;Lieselotte;Am Schloßberg;48;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;37161;abcWasser Ravensburg Kombi;K;;Lieselotte.Winkler@test.de
1000000555;W;Winkler;Lieselotte;Semmelweg;8;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;37163;abcWasser Ravensburg;K;;Lieselotte.Winkler@test.de
1000000555;W;Winkler;Lieselotte;Semmelweg;8;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;37163;abcWasser Ravensburg;K;;Lieselotte.Winkler@test.de
1000000557;AW;Berger;Manfred;Semnonenweg;106;52062;Aachen;01.01.2008 00:00;28.11.2017 00:00;99;Vertrag ist endabgerechnet;52699;Abwasser Ravensburg;K;;Manfred.Berger@test.de
1000000557;W;Berger;Manfred;Semnonenweg;106;52062;Aachen;01.01.2008 00:00;28.11.2017 00:00;99;Vertrag ist endabgerechnet;52698;abcWasser Ravensburg;K;;Manfred.Berger@test.de
1000000558;FW;Roth;Margarethe;Semperstraße;;52062;Aachen;01.09.2021 00:00;;0;Vertrag ist aktiv;94727;Individual Stadt Ravensburg;K;;Margarethe.Roth@test.de
1000000558;FW;Roth;Margarethe;Semperstraße;;52062;Aachen;01.09.2021 00:00;;0;Vertrag ist aktiv;94727;Individual Stadt Ravensburg;K;;Margarethe.Roth@test.de
1000000558;S;Roth;Margarethe;Semperstraße;;52062;Aachen;20.07.2012 00:00;;0;Vertrag ist aktiv;19386;abcNaturstrom Gewerbe ET Fix;12M;6W;Margarethe.Roth@test.de
1000000558;S;Roth;Margarethe;Semperstraße;;52062;Aachen;20.07.2012 00:00;;0;Vertrag ist aktiv;19386;abcNaturstrom Gewerbe ET Fix;12M;6W;Margarethe.Roth@test.de
1000000560;S;Lorenz;Maria;Senefelderplatz;;52062;Aachen;08.04.2020 00:00;08.04.2020 00:00;99;Vertrag ist endabgerechnet;80077;abcNaturstrom Gewerbe ET Fix;K;;Maria.Lorenz@test.de
1000000560;S;Lorenz;Maria;Am Schülerheim;22;52062;Aachen;24.07.2020 00:00;21.09.2021 00:00;51;Vertrag beendet - wartet auf Ablesung;82207;Individualtarif Baustrom;K;;Maria.Lorenz@test.de
1000000560;S;Lorenz;Maria;Am Schülerheim;22;52062;Aachen;24.07.2020 00:00;21.09.2021 00:00;51;Vertrag beendet - wartet auf Ablesung;82207;Individualtarif Baustrom;K;;Maria.Lorenz@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13051;Eigenverbrauch Netz;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13054;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13054;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;26;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13055;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;26;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13055;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;26;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13055;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;26;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13055;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;172;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13061;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;172;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13061;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;33;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;56119;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;33;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;56119;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000572;AW;Krämer;Werner;Senziger Zeile;5;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41387;Abwasser Ravensburg;K;;Werner.Krämer@test.de
1000000572;AW;Krämer;Werner;Senziger Zeile;5;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41387;Abwasser Ravensburg;K;;Werner.Krämer@test.de
1000000572;AW;Krämer;Werner;Senziger Zeile;35;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;52652;Abwasser Ravensburg;K;;Werner.Krämer@test.de
1000000572;AW;Krämer;Werner;Senziger Zeile;35;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;52652;Abwasser Ravensburg;K;;Werner.Krämer@test.de
1000000572;G;Krämer;Werner;Senziger Zeile;35;52062;Aachen;01.01.2010 00:00;31.12.2020 00:00;99;Vertrag ist endabgerechnet;10326;abcErdgas KS fix;36M;3M;Werner.Krämer@test.de
1000000572;G;Krämer;Werner;Senziger Zeile;35;52062;Aachen;01.01.2010 00:00;31.12.2020 00:00;99;Vertrag ist endabgerechnet;10326;abcErdgas KS fix;36M;3M;Werner.Krämer@test.de
1000000572;G;Krämer;Werner;Senziger Zeile;12;52062;Aachen;01.01.2010 00:00;19.11.2018 00:00;99;Vertrag ist endabgerechnet;10327;abcErdgas KS fix;36M;3M;Werner.Krämer@test.de
1000000572;G;Krämer;Werner;Senziger Zeile;2;52062;Aachen;01.01.2010 00:00;31.12.2020 00:00;99;Vertrag ist endabgerechnet;4889;abcErdgas KS fix;36M;3M;Werner.Krämer@test.de
1000000572;W;Krämer;Werner;Senziger Zeile;5;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41386;abcWasser Ravensburg;K;;Werner.Krämer@test.de
1000000572;W;Krämer;Werner;Senziger Zeile;5;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41386;abcWasser Ravensburg;K;;Werner.Krämer@test.de
1000000572;W;Krämer;Werner;Senziger Zeile;35;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;52651;abcWasser Ravensburg;K;;Werner.Krämer@test.de
1000000572;W;Krämer;Werner;Senziger Zeile;35;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;52651;abcWasser Ravensburg;K;;Werner.Krämer@test.de
1000000573;AW;Vogt;Wilhelm;Senzker Straße;55;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41362;Abwasser Ravensburg;K;;Wilhelm.Vogt@test.de
